"","parameter","index","simulation_value","IQR_min","IQR50_lower","IQR50_upper","mean","median","sd","n_series","n_observations","mean_IQR","mean_sd","model"
"53","alpha","3",2.35214219845063,0.15,2.06395192570059,2.54307914217693,2.32530066536114,2.28531622327643,0.377284489252042,5,10,0.83,0.377284489252042,"pooled"
"54","alpha","4",1.11567843770518,1,2.06395192570059,2.54307914217693,2.32530066536114,2.28531622327643,0.377284489252042,5,10,0.83,0.377284489252042,"pooled"
"55","alpha","5",3.73184027291866,1,2.06395192570059,2.54307914217693,2.32530066536114,2.28531622327643,0.377284489252042,5,10,0.83,0.377284489252042,"pooled"
"56","sigma","1",0.25,0.24,0.102113709567115,0.321395929461624,0.224064064712454,0.19948881517714,0.154068090138078,5,10,0.24,0.154068090138078,"pooled"
"57","sigma","2",0.25,0.24,0.102113709567115,0.321395929461624,0.224064064712454,0.19948881517714,0.154068090138078,5,10,0.24,0.154068090138078,"pooled"
"58","sigma","3",0.25,0.24,0.102113709567115,0.321395929461624,0.224064064712454,0.19948881517714,0.154068090138078,5,10,0.24,0.154068090138078,"pooled"
"59","sigma","4",0.25,0.24,0.102113709567115,0.321395929461624,0.224064064712454,0.19948881517714,0.154068090138078,5,10,0.24,0.154068090138078,"pooled"
"60","sigma","5",0.25,0.24,0.102113709567115,0.321395929461624,0.224064064712454,0.19948881517714,0.154068090138078,5,10,0.24,0.154068090138078,"pooled"
"61","rho","1",2.28880262505389,1,2.95407363459309,3.35558111869836,3.16241406146441,3.13645488112152,0.295155674896117,5,10,0.784,0.284258506917408,"non_pooled"
"62","rho","2",2.96128532149055,0.38,2.90211225178833,3.30507379128433,3.11978013261739,3.10269649703073,0.303152049033026,5,10,0.784,0.284258506917408,"non_pooled"
"63","rho","3",2.19994192064434,1,2.75719704695745,3.1252928509888,2.949957576387,2.93955125184438,0.26901392682399,5,10,0.784,0.284258506917408,"non_pooled"
"64","rho","4",2.78527754027973,0.73,2.8907499157037,3.27824233165176,3.09696344559575,3.08232898491115,0.286252594343024,5,10,0.784,0.284258506917408,"non_pooled"
"65","rho","5",2.64300438298742,0.81,2.79356922148716,3.16377506185632,2.98565991284563,2.97378267999933,0.267718289490883,5,10,0.784,0.284258506917408,"non_pooled"
"66","alpha","1",1.04993681840256,0.03,0.901188181100051,1.25554884437858,1.10032939819627,1.05891604825546,0.278066886396571,5,10,0.494,0.328649309641664,"non_pooled"
"67","alpha","2",0.886810173277305,0.57,0.910054944269871,1.24089663251168,1.0955674560435,1.06012986569408,0.268430827456391,5,10,0.494,0.328649309641664,"non_pooled"
"68","alpha","3",2.35214219845063,0.14,2.05491714912486,2.55058812461565,2.31700517309131,2.29067987045438,0.381756189061887,5,10,0.494,0.328649309641664,"non_pooled"
"69","alpha","4",1.11567843770518,0.74,1.23698591043843,1.6470224586961,1.45801594509732,1.42210560536722,0.327121701216096,5,10,0.494,0.328649309641664,"non_pooled"
"70","alpha","5",3.73184027291866,0.99,2.34187581237509,2.8581706240584,2.61985259916905,2.5970086463221,0.387870944077375,5,10,0.494,0.328649309641664,"non_pooled"
"71","sigma","1",0.25,0.49,0.0936335668646046,0.252179435058467,0.182537809525396,0.169062636448966,0.118994661806088,5,10,0.49,0.118994661806088,"non_pooled"
"72","sigma","2",0.25,0.49,0.0936335668646046,0.252179435058467,0.182537809525396,0.169062636448966,0.118994661806088,5,10,0.49,0.118994661806088,"non_pooled"
"73","sigma","3",0.25,0.49,0.0936335668646046,0.252179435058467,0.182537809525396,0.169062636448966,0.118994661806088,5,10,0.49,0.118994661806088,"non_pooled"
"74","sigma","4",0.25,0.49,0.0936335668646046,0.252179435058467,0.182537809525396,0.169062636448966,0.118994661806088,5,10,0.49,0.118994661806088,"non_pooled"
"75","sigma","5",0.25,0.49,0.0936335668646046,0.252179435058467,0.182537809525396,0.169062636448966,0.118994661806088,5,10,0.49,0.118994661806088,"non_pooled"
"76","rho","1",2.28880262505389,0.26,2.07512344002749,2.96000381171663,2.62545377625882,2.47537715589941,0.83025888798064,5,10,0.372,0.732933529012798,"partially"
"77","rho","2",2.96128532149055,0.56,1.97104291615761,2.86766422107441,2.5245250201189,2.359394676356,0.832096609163743,5,10,0.372,0.732933529012798,"partially"
"78","rho","3",2.19994192064434,0.1,1.83430898534453,2.50859897819536,2.24655799989384,2.13804102645305,0.608315491291197,5,10,0.372,0.732933529012798,"partially"
"79","rho","4",2.78527754027973,0.52,1.92840586547751,2.76181480327782,2.435906090796,2.2845059903585,0.758386600478318,5,10,0.372,0.732933529012798,"partially"
"80","rho","5",2.64300438298742,0.42,1.97702944567884,2.71757272471785,2.41666538517923,2.29271587438271,0.635610056150091,5,10,0.372,0.732933529012798,"partially"
"81","alpha","1",1.04993681840256,0.19,0.920391378451169,1.3651195399072,1.19009674585714,1.12106859544525,0.379555086354697,5,10,0.402,0.562567199789862,"partially"
"82","alpha","2",0.886810173277305,0.47,0.869336983375341,1.32920914332613,1.14989033885434,1.07018231773027,0.406438959990872,5,10,0.402,0.562567199789862,"partially"
"83","alpha","3",2.35214219845063,0.11,1.92902532569936,2.7432350137118,2.40730030782259,2.28258412547077,0.706257364464348,5,10,0.402,0.562567199789862,"partially"
"84","alpha","4",1.11567843770518,0.56,1.13949534309915,1.71472604866421,1.48396514034106,1.39069681694117,0.489596855791018,5,10,0.402,0.562567199789862,"partially"
"85","alpha","5",3.73184027291866,0.68,2.46590400790625,3.42264004211994,3.03340509837227,2.88481399876089,0.830987732348376,5,10,0.402,0.562567199789862,"partially"
"86","sigma","1",0.25,0.78,0.0544750804042036,0.183321346848416,0.128950195753607,0.110723674452305,0.0956915089104259,5,10,0.78,0.0956915089104259,"partially"
"87","sigma","2",0.25,0.78,0.0544750804042036,0.183321346848416,0.128950195753607,0.110723674452305,0.0956915089104259,5,10,0.78,0.0956915089104259,"partially"
"88","sigma","3",0.25,0.78,0.0544750804042036,0.183321346848416,0.128950195753607,0.110723674452305,0.0956915089104259,5,10,0.78,0.0956915089104259,"partially"
"89","sigma","4",0.25,0.78,0.0544750804042036,0.183321346848416,0.128950195753607,0.110723674452305,0.0956915089104259,5,10,0.78,0.0956915089104259,"partially"
"90","sigma","5",0.25,0.78,0.0544750804042036,0.183321346848416,0.128950195753607,0.110723674452305,0.0956915089104259,5,10,0.78,0.0956915089104259,"partially"
"91","rho","1",2.49070966658094,0.98,3.06551456149004,3.75234490919897,3.45440388291637,3.39343638926242,0.551295216503872,5,15,0.964,0.551295216503872,"pooled"
"92","rho","2",2.74825543383266,0.87,3.06551456149004,3.75234490919897,3.45440388291637,3.39343638926242,0.551295216503872,5,15,0.964,0.551295216503872,"pooled"
"93","rho","3",2.30746985162348,1,3.06551456149004,3.75234490919897,3.45440388291637,3.39343638926242,0.551295216503872,5,15,0.964,0.551295216503872,"pooled"
"94","rho","4",2.36302503300658,0.99,3.06551456149004,3.75234490919897,3.45440388291637,3.39343638926242,0.551295216503872,5,15,0.964,0.551295216503872,"pooled"
"95","rho","5",2.48807434497791,0.98,3.06551456149004,3.75234490919897,3.45440388291637,3.39343638926242,0.551295216503872,5,15,0.964,0.551295216503872,"pooled"
"96","alpha","1",3.21542571235492,0.43,3.16620819829543,3.84993645377986,3.54033295157472,3.45388467443507,0.531925810584167,5,15,0.772,0.531925810584167,"pooled"
"97","alpha","2",3.08488352665598,0.63,3.16620819829543,3.84993645377986,3.54033295157472,3.45388467443507,0.531925810584167,5,15,0.772,0.531925810584167,"pooled"
"98","alpha","3",2.17063470410349,1,3.16620819829543,3.84993645377986,3.54033295157472,3.45388467443507,0.531925810584167,5,15,0.772,0.531925810584167,"pooled"
"99","alpha","4",1.39517676424438,1,3.16620819829543,3.84993645377986,3.54033295157472,3.45388467443507,0.531925810584167,5,15,0.772,0.531925810584167,"pooled"
"100","alpha","5",2.93363433522368,0.8,3.16620819829543,3.84993645377986,3.54033295157472,3.45388467443507,0.531925810584167,5,15,0.772,0.531925810584167,"pooled"
"101","sigma","1",0.25,0.27,0.0891768922036621,0.313382203244761,0.214383535251623,0.191704029318394,0.153222345466353,5,15,0.27,0.153222345466353,"pooled"
"102","sigma","2",0.25,0.27,0.0891768922036621,0.313382203244761,0.214383535251623,0.191704029318394,0.153222345466353,5,15,0.27,0.153222345466353,"pooled"
"103","sigma","3",0.25,0.27,0.0891768922036621,0.313382203244761,0.214383535251623,0.191704029318394,0.153222345466353,5,15,0.27,0.153222345466353,"pooled"
"104","sigma","4",0.25,0.27,0.0891768922036621,0.313382203244761,0.214383535251623,0.191704029318394,0.153222345466353,5,15,0.27,0.153222345466353,"pooled"
"105","sigma","5",0.25,0.27,0.0891768922036621,0.313382203244761,0.214383535251623,0.191704029318394,0.153222345466353,5,15,0.27,0.153222345466353,"pooled"
"106","rho","1",2.49070966658094,0.98,2.86612813793098,3.22217417361832,3.0467279051717,3.02946898640657,0.269170070826995,5,15,0.928,0.283210911260157,"non_pooled"
"107","rho","2",2.74825543383266,0.7,2.83940033906577,3.22381561389494,3.04333602721998,3.02419773217448,0.287223966152438,5,15,0.928,0.283210911260157,"non_pooled"
"108","rho","3",2.30746985162348,1,2.83333259834143,3.21389425148536,3.03006238751327,3.00950367083476,0.281348757402326,5,15,0.928,0.283210911260157,"non_pooled"
"109","rho","4",2.36302503300658,1,2.9044690027428,3.30639737466867,3.11558431860791,3.08958984309155,0.30842108277431,5,15,0.928,0.283210911260157,"non_pooled"
"110","rho","5",2.48807434497791,0.96,2.78991049477773,3.14468666187197,2.97294284348398,2.96242351017336,0.269890679144714,5,15,0.928,0.283210911260157,"non_pooled"
"111","alpha","1",3.21542571235492,0.36,2.76502109456972,3.30614764550971,3.04741900062703,3.0274248727795,0.405153423860987,5,15,0.622,0.407439822531019,"non_pooled"
"112","alpha","2",3.08488352665598,1,1.43886541017804,2.02985264324206,1.73880213801593,1.72317852268468,0.449102627376326,5,15,0.622,0.407439822531019,"non_pooled"
"113","alpha","3",2.17063470410349,0.65,2.26433321210429,2.7955210476359,2.54238197160208,2.52582354060652,0.386844689446331,5,15,0.622,0.407439822531019,"non_pooled"
"114","alpha","4",1.39517676424438,0.76,0.715287108053355,1.21122494309846,0.958357510170871,0.964826141258913,0.382695176321917,5,15,0.622,0.407439822531019,"non_pooled"
"115","alpha","5",2.93363433522368,0.34,2.49429507579939,3.03194035798076,2.77227573259448,2.75104181692084,0.413403195649536,5,15,0.622,0.407439822531019,"non_pooled"
"116","sigma","1",0.25,0.82,0.380119820816095,0.642724982526845,0.509208492898749,0.509121603882527,0.197802133079884,5,15,0.82,0.197802133079884,"non_pooled"
"117","sigma","2",0.25,0.82,0.380119820816095,0.642724982526845,0.509208492898749,0.509121603882527,0.197802133079884,5,15,0.82,0.197802133079884,"non_pooled"
"118","sigma","3",0.25,0.82,0.380119820816095,0.642724982526845,0.509208492898749,0.509121603882527,0.197802133079884,5,15,0.82,0.197802133079884,"non_pooled"
"119","sigma","4",0.25,0.82,0.380119820816095,0.642724982526845,0.509208492898749,0.509121603882527,0.197802133079884,5,15,0.82,0.197802133079884,"non_pooled"
"120","sigma","5",0.25,0.82,0.380119820816095,0.642724982526845,0.509208492898749,0.509121603882527,0.197802133079884,5,15,0.82,0.197802133079884,"non_pooled"
"121","rho","1",2.49070966658094,0.48,2.46730593663051,3.42003675910749,3.04032328901926,2.87452156636552,0.814883215395608,5,15,0.364,0.962716236662051,"partially"
"122","rho","2",2.74825543383266,0.22,2.13462622786625,3.09712255260849,2.74464459097324,2.54365684301922,0.915616922538823,5,15,0.364,0.962716236662051,"partially"
"123","rho","3",2.30746985162348,0.54,2.33560361614535,3.27704058758499,2.90793013290129,2.72485289971689,0.839173421737389,5,15,0.364,0.962716236662051,"partially"
"124","rho","4",2.36302503300658,0.4,2.24422888248749,3.52460045710066,3.10957353352084,2.79002405456303,1.36029777192302,5,15,0.364,0.962716236662051,"partially"
"125","rho","5",2.48807434497791,0.18,2.22170726933456,3.17128085345888,2.80157831108031,2.63996911922064,0.883609851715413,5,15,0.364,0.962716236662051,"partially"
"126","alpha","1",3.21542571235492,0.73,3.49802589515455,4.72762489669292,4.22213484037924,4.03582949423335,1.05497746968074,5,15,0.598,0.978557090197457,"partially"
"127","alpha","2",3.08488352665598,0.64,1.85474373985359,2.84812325573549,2.45379985939158,2.26503032248619,0.910623653939898,5,15,0.598,0.978557090197457,"partially"
"128","alpha","3",2.17063470410349,0.95,2.73172344581064,3.80249112954024,3.39312451009925,3.20527613665363,0.972840021010928,5,15,0.598,0.978557090197457,"partially"
"129","alpha","4",1.39517676424438,0.17,1.17015076721437,2.04128422213791,1.72338982454714,1.52810621793694,0.82846594891399,5,15,0.598,0.978557090197457,"partially"
"130","alpha","5",2.93363433522368,0.5,2.93225217471957,4.21542327506523,3.69250846386157,3.4648836714994,1.12587835744173,5,15,0.598,0.978557090197457,"partially"
"131","sigma","1",0.25,0.29,0.0954672286721993,0.306700756931735,0.210173469115307,0.189599885609262,0.143509685779206,5,15,0.29,0.143509685779206,"partially"
"132","sigma","2",0.25,0.29,0.0954672286721993,0.306700756931735,0.210173469115307,0.189599885609262,0.143509685779206,5,15,0.29,0.143509685779206,"partially"
"133","sigma","3",0.25,0.29,0.0954672286721993,0.306700756931735,0.210173469115307,0.189599885609262,0.143509685779206,5,15,0.29,0.143509685779206,"partially"
"134","sigma","4",0.25,0.29,0.0954672286721993,0.306700756931735,0.210173469115307,0.189599885609262,0.143509685779206,5,15,0.29,0.143509685779206,"partially"
"135","sigma","5",0.25,0.29,0.0954672286721993,0.306700756931735,0.210173469115307,0.189599885609262,0.143509685779206,5,15,0.29,0.143509685779206,"partially"
"136","rho","1",2.83684517940916,0.41,2.34985968367269,2.90227372471277,2.64337339316423,2.5967146333988,0.417513426878445,5,20,0.468,0.417513426878445,"pooled"
"137","rho","2",2.44805677429975,0.3,2.34985968367269,2.90227372471277,2.64337339316423,2.5967146333988,0.417513426878445,5,20,0.468,0.417513426878445,"pooled"
"138","rho","3",2.95806312221323,0.58,2.34985968367269,2.90227372471277,2.64337339316423,2.5967146333988,0.417513426878445,5,20,0.468,0.417513426878445,"pooled"
"139","rho","4",2.49401689919212,0.21,2.34985968367269,2.90227372471277,2.64337339316423,2.5967146333988,0.417513426878445,5,20,0.468,0.417513426878445,"pooled"
"140","rho","5",2.12034519069175,0.84,2.34985968367269,2.90227372471277,2.64337339316423,2.5967146333988,0.417513426878445,5,20,0.468,0.417513426878445,"pooled"
"141","alpha","1",2.61878985562597,0.79,1.91343265259792,2.36899180494124,2.16088656503012,2.11904395254412,0.345149023033971,5,20,0.754,0.345149023033971,"pooled"
"142","alpha","2",1.88726568524579,0.57,1.91343265259792,2.36899180494124,2.16088656503012,2.11904395254412,0.345149023033971,5,20,0.754,0.345149023033971,"pooled"
"143","alpha","3",2.91702828951271,0.94,1.91343265259792,2.36899180494124,2.16088656503012,2.11904395254412,0.345149023033971,5,20,0.754,0.345149023033971,"pooled"
"144","alpha","4",1.77674063537274,0.76,1.91343265259792,2.36899180494124,2.16088656503012,2.11904395254412,0.345149023033971,5,20,0.754,0.345149023033971,"pooled"
"145","alpha","5",2.52644809887364,0.71,1.91343265259792,2.36899180494124,2.16088656503012,2.11904395254412,0.345149023033971,5,20,0.754,0.345149023033971,"pooled"
"146","sigma","1",0.25,0.25,0.173522967785807,0.464748946377374,0.326842925169975,0.32097133139483,0.189277384154008,5,20,0.25,0.189277384154008,"pooled"
"147","sigma","2",0.25,0.25,0.173522967785807,0.464748946377374,0.326842925169975,0.32097133139483,0.189277384154008,5,20,0.25,0.189277384154008,"pooled"
"148","sigma","3",0.25,0.25,0.173522967785807,0.464748946377374,0.326842925169975,0.32097133139483,0.189277384154008,5,20,0.25,0.189277384154008,"pooled"
"149","sigma","4",0.25,0.25,0.173522967785807,0.464748946377374,0.326842925169975,0.32097133139483,0.189277384154008,5,20,0.25,0.189277384154008,"pooled"
"150","sigma","5",0.25,0.25,0.173522967785807,0.464748946377374,0.326842925169975,0.32097133139483,0.189277384154008,5,20,0.25,0.189277384154008,"pooled"
"151","rho","1",2.83684517940916,0.49,2.82898792647428,3.21014826613514,3.03066987712777,3.00714826498762,0.281984065403025,5,20,0.712,0.287932517320998,"non_pooled"
"152","rho","2",2.44805677429975,1,2.91370264910199,3.3208592511849,3.1298503568312,3.10935170541762,0.298102535882976,5,20,0.712,0.287932517320998,"non_pooled"
"153","rho","3",2.95806312221323,0.09,2.79956003409235,3.18291573646117,3.00438112895507,2.98926559943711,0.280417136847075,5,20,0.712,0.287932517320998,"non_pooled"
"154","rho","4",2.49401689919212,0.98,2.88032694859729,3.27275972669879,3.08061154937421,3.06221614482256,0.286405734641133,5,20,0.712,0.287932517320998,"non_pooled"
"155","rho","5",2.12034519069175,1,2.87110122877957,3.25347517698104,3.07737627271908,3.06496759621732,0.29275311383078,5,20,0.712,0.287932517320998,"non_pooled"
"156","alpha","1",2.61878985562597,0.92,1.67405343826952,2.16727926100372,1.93951665044,1.91466628257043,0.368027165898444,5,20,0.808,0.371596744854344,"non_pooled"
"157","alpha","2",1.88726568524579,0.89,1.06361182920617,1.52358607846798,1.31588112201987,1.28369558611986,0.341622467200083,5,20,0.808,0.371596744854344,"non_pooled"
"158","alpha","3",2.91702828951271,0.98,1.66799073743719,2.23382767000142,1.96052334631334,1.96986432403607,0.423262230801841,5,20,0.808,0.371596744854344,"non_pooled"
"159","alpha","4",1.77674063537274,0.3,1.43687887849309,1.88866352920863,1.66960402031445,1.64533339793358,0.336350070166555,5,20,0.808,0.371596744854344,"non_pooled"
"160","alpha","5",2.52644809887364,0.95,1.44150695323877,1.95852406364752,1.71509408564526,1.69411646612292,0.388721790204795,5,20,0.808,0.371596744854344,"non_pooled"
"161","sigma","1",0.25,1,0.599500210879651,0.751876640047602,0.676377513674742,0.673053230283259,0.117778746990616,5,20,1,0.117778746990616,"non_pooled"
"162","sigma","2",0.25,1,0.599500210879651,0.751876640047602,0.676377513674742,0.673053230283259,0.117778746990616,5,20,1,0.117778746990616,"non_pooled"
"163","sigma","3",0.25,1,0.599500210879651,0.751876640047602,0.676377513674742,0.673053230283259,0.117778746990616,5,20,1,0.117778746990616,"non_pooled"
"164","sigma","4",0.25,1,0.599500210879651,0.751876640047602,0.676377513674742,0.673053230283259,0.117778746990616,5,20,1,0.117778746990616,"non_pooled"
"165","sigma","5",0.25,1,0.599500210879651,0.751876640047602,0.676377513674742,0.673053230283259,0.117778746990616,5,20,1,0.117778746990616,"non_pooled"
"166","rho","1",2.83684517940916,0.98,1.64341540443149,2.08585585096604,1.88896619821239,1.84250717188514,0.355496564072929,5,20,0.822,0.369678196709719,"partially"
"167","rho","2",2.44805677429975,0.8,1.65765888656005,2.19006208462876,1.95401347621639,1.90437150276401,0.418227043975024,5,20,0.822,0.369678196709719,"partially"
"168","rho","3",2.95806312221323,0.99,1.56579876530049,1.98333793765347,1.79888850890772,1.7567707328691,0.331318487266745,5,20,0.822,0.369678196709719,"partially"
"169","rho","4",2.49401689919212,0.81,1.71760129084303,2.21588809797483,1.99007311118703,1.94590348536274,0.377238385464184,5,20,0.822,0.369678196709719,"partially"
"170","rho","5",2.12034519069175,0.53,1.63160463715265,2.10859599669143,1.88653702757875,1.8430259318129,0.366110502769711,5,20,0.822,0.369678196709719,"partially"
"171","alpha","1",2.61878985562597,0.98,1.61077848524868,1.95711462103821,1.80718144766549,1.76241169980692,0.291403911082621,5,20,0.752,0.272523337874186,"partially"
"172","alpha","2",1.88726568524579,0.59,1.52085399152827,1.85467738698928,1.69462262015603,1.6772685457162,0.257790305408731,5,20,0.752,0.272523337874186,"partially"
"173","alpha","3",2.91702828951271,1,1.60811904901678,1.94589919945956,1.80547362878006,1.76331205658834,0.286083050123952,5,20,0.752,0.272523337874186,"partially"
"174","alpha","4",1.77674063537274,0.21,1.5704806895252,1.88808872169507,1.74988029680593,1.72081342202231,0.260323261685273,5,20,0.752,0.272523337874186,"partially"
"175","alpha","5",2.52644809887364,0.98,1.58630143487838,1.92728146147018,1.7753339673066,1.74378391790743,0.267016161070352,5,20,0.752,0.272523337874186,"partially"
"176","sigma","1",0.25,0.09,0.105654305864524,0.371937341384635,0.250704602758871,0.229872752169559,0.171288073180324,5,20,0.09,0.171288073180324,"partially"
"177","sigma","2",0.25,0.09,0.105654305864524,0.371937341384635,0.250704602758871,0.229872752169559,0.171288073180324,5,20,0.09,0.171288073180324,"partially"
"178","sigma","3",0.25,0.09,0.105654305864524,0.371937341384635,0.250704602758871,0.229872752169559,0.171288073180324,5,20,0.09,0.171288073180324,"partially"
"179","sigma","4",0.25,0.09,0.105654305864524,0.371937341384635,0.250704602758871,0.229872752169559,0.171288073180324,5,20,0.09,0.171288073180324,"partially"
"180","sigma","5",0.25,0.09,0.105654305864524,0.371937341384635,0.250704602758871,0.229872752169559,0.171288073180324,5,20,0.09,0.171288073180324,"partially"
"181","rho","1",2.46689952610026,0.86,2.7210726620414,3.36813771924041,3.07969416131468,3.02834279182921,0.494412652972858,5,25,0.77,0.494412652972858,"pooled"
"182","rho","2",2.45267924240197,0.87,2.7210726620414,3.36813771924041,3.07969416131468,3.02834279182921,0.494412652972858,5,25,0.77,0.494412652972858,"pooled"
"183","rho","3",3.09355031264162,0.13,2.7210726620414,3.36813771924041,3.07969416131468,3.02834279182921,0.494412652972858,5,25,0.77,0.494412652972858,"pooled"
"184","rho","4",2.0972160457355,0.99,2.7210726620414,3.36813771924041,3.07969416131468,3.02834279182921,0.494412652972858,5,25,0.77,0.494412652972858,"pooled"
"185","rho","5",2.05432491691746,1,2.7210726620414,3.36813771924041,3.07969416131468,3.02834279182921,0.494412652972858,5,25,0.77,0.494412652972858,"pooled"
"186","alpha","1",0.963783792858805,1,1.98928329822781,2.44369621790657,2.23155087259303,2.19499330225437,0.345986968462037,5,25,0.804,0.345986968462037,"pooled"
"187","alpha","2",1.61029885769969,0.98,1.98928329822781,2.44369621790657,2.23155087259303,2.19499330225437,0.345986968462037,5,25,0.804,0.345986968462037,"pooled"
"188","alpha","3",3.37118673789273,0.99,1.98928329822781,2.44369621790657,2.23155087259303,2.19499330225437,0.345986968462037,5,25,0.804,0.345986968462037,"pooled"
"189","alpha","4",2.21249182436384,0.05,1.98928329822781,2.44369621790657,2.23155087259303,2.19499330225437,0.345986968462037,5,25,0.804,0.345986968462037,"pooled"
"190","alpha","5",1.02403156677971,1,1.98928329822781,2.44369621790657,2.23155087259303,2.19499330225437,0.345986968462037,5,25,0.804,0.345986968462037,"pooled"
"191","sigma","1",0.25,0.74,0.343378661689729,0.547217387093847,0.434688939133504,0.45464893216429,0.159835518206051,5,25,0.74,0.159835518206051,"pooled"
"192","sigma","2",0.25,0.74,0.343378661689729,0.547217387093847,0.434688939133504,0.45464893216429,0.159835518206051,5,25,0.74,0.159835518206051,"pooled"
"193","sigma","3",0.25,0.74,0.343378661689729,0.547217387093847,0.434688939133504,0.45464893216429,0.159835518206051,5,25,0.74,0.159835518206051,"pooled"
"194","sigma","4",0.25,0.74,0.343378661689729,0.547217387093847,0.434688939133504,0.45464893216429,0.159835518206051,5,25,0.74,0.159835518206051,"pooled"
"195","sigma","5",0.25,0.74,0.343378661689729,0.547217387093847,0.434688939133504,0.45464893216429,0.159835518206051,5,25,0.74,0.159835518206051,"pooled"
"196","rho","1",2.46689952610026,1,2.95754996868809,3.38171806267024,3.18065322950187,3.16373108291968,0.317010869758503,5,25,0.9,0.286266071063043,"non_pooled"
"197","rho","2",2.45267924240197,0.99,2.79904638180349,3.19341897899436,3.00766534569356,2.99067676711812,0.285752127149474,5,25,0.9,0.286266071063043,"non_pooled"
"198","rho","3",3.09355031264162,0.51,2.73812258765497,3.09335748396447,2.91975139993426,2.9087437678709,0.256721423813351,5,25,0.9,0.286266071063043,"non_pooled"
"199","rho","4",2.0972160457355,1,2.78111462065429,3.13590436206579,2.96669396151761,2.95211150967322,0.26699245639095,5,25,0.9,0.286266071063043,"non_pooled"
"200","rho","5",2.05432491691746,1,2.95173446928067,3.37620189174931,3.17378927395805,3.15647418289119,0.304853478202939,5,25,0.9,0.286266071063043,"non_pooled"
"201","alpha","1",0.963783792858805,0.5,0.699998404356569,0.965617491897339,0.845212253978394,0.826597784925424,0.201145728086119,5,25,0.534,0.303223021860703,"non_pooled"
"202","alpha","2",1.61029885769969,0.95,1.96237160151369,2.40471165758769,2.19792241458021,2.18390393347024,0.329706718057635,5,25,0.534,0.303223021860703,"non_pooled"
"203","alpha","3",3.37118673789273,0.86,2.556691058384,3.07867447561028,2.82150921355889,2.80837854130863,0.387192444388624,5,25,0.534,0.303223021860703,"non_pooled"
"204","alpha","4",2.21249182436384,0.27,2.10879264497348,2.57973236052478,2.35111339468582,2.32781719848008,0.340022627702806,5,25,0.534,0.303223021860703,"non_pooled"
"205","alpha","5",1.02403156677971,0.09,0.883662655808465,1.23897564747365,1.07603779367587,1.05533904367425,0.258047591068329,5,25,0.534,0.303223021860703,"non_pooled"
"206","sigma","1",0.25,0.78,0.30441723208793,0.419903552056015,0.361215597070387,0.361287790726303,0.0932857425389885,5,25,0.78,0.0932857425389885,"non_pooled"
"207","sigma","2",0.25,0.78,0.30441723208793,0.419903552056015,0.361215597070387,0.361287790726303,0.0932857425389885,5,25,0.78,0.0932857425389885,"non_pooled"
"208","sigma","3",0.25,0.78,0.30441723208793,0.419903552056015,0.361215597070387,0.361287790726303,0.0932857425389885,5,25,0.78,0.0932857425389885,"non_pooled"
"209","sigma","4",0.25,0.78,0.30441723208793,0.419903552056015,0.361215597070387,0.361287790726303,0.0932857425389885,5,25,0.78,0.0932857425389885,"non_pooled"
"210","sigma","5",0.25,0.78,0.30441723208793,0.419903552056015,0.361215597070387,0.361287790726303,0.0932857425389885,5,25,0.78,0.0932857425389885,"non_pooled"
"211","rho","1",2.46689952610026,0.3,2.31137200827699,3.17469533505455,2.84295154956979,2.6945125412217,0.804782469403188,5,25,0.472,0.632424094971206,"partially"
"212","rho","2",2.45267924240197,0.19,2.03043816690609,2.70073773665544,2.42430859599959,2.32478762058079,0.560701812220291,5,25,0.472,0.632424094971206,"partially"
"213","rho","3",3.09355031264162,0.79,2.03580407208962,2.68937109769158,2.42809008960953,2.32872747835235,0.539722985360063,5,25,0.472,0.632424094971206,"partially"
"214","rho","4",2.0972160457355,0.4,2.03329244109075,2.67039121575998,2.42055379042929,2.32751602850791,0.572399041418773,5,25,0.472,0.632424094971206,"partially"
"215","rho","5",2.05432491691746,0.68,2.17626900816367,2.99128019278648,2.65806924793699,2.52748204452713,0.684514166453716,5,25,0.472,0.632424094971206,"partially"
"216","alpha","1",0.963783792858805,0.05,0.811639026705255,1.13135366481796,1.01155353770974,0.951484335854921,0.316757182702506,5,25,0.398,0.480820809464053,"partially"
"217","alpha","2",1.61029885769969,0.86,1.87012855339232,2.48448648767619,2.22392163097451,2.12416878780203,0.520516969465829,5,25,0.398,0.480820809464053,"partially"
"218","alpha","3",3.37118673789273,0.47,2.61025488913765,3.41311794048694,3.07820156370675,2.97386291460933,0.671100877593626,5,25,0.398,0.480820809464053,"partially"
"219","alpha","4",2.21249182436384,0.07,1.9726243585328,2.62801169745813,2.3598047124287,2.25550474580958,0.553773879947125,5,25,0.398,0.480820809464053,"partially"
"220","alpha","5",1.02403156677971,0.54,1.0369949769907,1.40443629826825,1.25988161508253,1.20101248331437,0.341955137611178,5,25,0.398,0.480820809464053,"partially"
"221","sigma","1",0.25,0.35,0.102514822335669,0.272978760932858,0.194397456700317,0.191892194821741,0.111063414686429,5,25,0.35,0.111063414686429,"partially"
"222","sigma","2",0.25,0.35,0.102514822335669,0.272978760932858,0.194397456700317,0.191892194821741,0.111063414686429,5,25,0.35,0.111063414686429,"partially"
