"","parameter","index","simulation_value","IQR_min","IQR50_lower","IQR50_upper","mean","median","sd","n_series","n_observations","mean_IQR","mean_sd","model"
"233","lambda","3",0.423503916597745,0.92,0.557194637257264,0.783451474924556,0.669541636842024,0.657924393037454,0.153933837068173,5,20,0.654,0.153933837068173,"pooled"
"234","lambda","4",0.499501704237173,0.71,0.557194637257264,0.783451474924556,0.669541636842024,0.657924393037454,0.153933837068173,5,20,0.654,0.153933837068173,"pooled"
"235","lambda","5",0.477727994774332,0.79,0.557194637257264,0.783451474924556,0.669541636842024,0.657924393037454,0.153933837068173,5,20,0.654,0.153933837068173,"pooled"
"236","sigma","1",0.141820931528409,0.89,0.164076841724283,0.200341814813353,0.183460490370622,0.180913247731984,0.0285055923866916,5,20,0.808,0.0285055923866916,"pooled"
"237","sigma","2",0.271453271089157,1,0.164076841724283,0.200341814813353,0.183460490370622,0.180913247731984,0.0285055923866916,5,20,0.808,0.0285055923866916,"pooled"
"238","sigma","3",0.117474057413723,1,0.164076841724283,0.200341814813353,0.183460490370622,0.180913247731984,0.0285055923866916,5,20,0.808,0.0285055923866916,"pooled"
"239","sigma","4",0.164013786860453,0.51,0.164076841724283,0.200341814813353,0.183460490370622,0.180913247731984,0.0285055923866916,5,20,0.808,0.0285055923866916,"pooled"
"240","sigma","5",0.208988614377753,0.64,0.164076841724283,0.200341814813353,0.183460490370622,0.180913247731984,0.0285055923866916,5,20,0.808,0.0285055923866916,"pooled"
"241","mu","1",0.0240686150712825,0.58,0.0288242888796227,0.0846489417652222,0.0579192973449762,0.0579988594368455,0.0435212449910479,5,20,0.4,0.0621834271255117,"non_pooled"
"242","mu","2",-0.0504084880458386,0.11,-0.072040141178617,-0.0102079754053916,-0.0417394149861315,-0.0435194787583104,0.0492906410889373,5,20,0.4,0.0621834271255117,"non_pooled"
"243","mu","3",0.184960124969608,0.36,0.112366665234993,0.20101933081924,0.156339640547851,0.156701537751126,0.0723390325781677,5,20,0.4,0.0621834271255117,"non_pooled"
"244","mu","4",0.0308448752722174,0.93,-0.0760242265399665,-0.0212513521361286,-0.0481992033069678,-0.0490342514320189,0.0489081200060537,5,20,0.4,0.0621834271255117,"non_pooled"
"245","mu","5",-0.00732917730733684,0.02,-0.0703324955349441,0.0547682208437117,-0.00631665004419713,-0.00868867672942771,0.0968580969633518,5,20,0.4,0.0621834271255117,"non_pooled"
"246","lambda","1",0.576520801279649,0.4,0.546387608133758,0.854161187799708,0.690642418447795,0.703358706585673,0.191328754266598,5,20,0.63,0.181857799133209,"non_pooled"
"247","lambda","2",0.76186449507261,0.42,0.49723024756692,0.786758469666899,0.637475318124969,0.626077068778641,0.183599702006442,5,20,0.63,0.181857799133209,"non_pooled"
"248","lambda","3",0.423503916597745,0.86,0.568747916366764,0.837906507169543,0.697571216444528,0.713680977203737,0.175052767311393,5,20,0.63,0.181857799133209,"non_pooled"
"249","lambda","4",0.499501704237173,0.75,0.588298094295292,0.866317110647057,0.716618580270814,0.732503237582657,0.175741254842172,5,20,0.63,0.181857799133209,"non_pooled"
"250","lambda","5",0.477727994774332,0.72,0.553598015349748,0.846007166103934,0.690962767492421,0.686518538882374,0.183566517239438,5,20,0.63,0.181857799133209,"non_pooled"
"251","sigma","1",0.141820931528409,0.02,0.115082852953451,0.174951475426512,0.147511485381782,0.142406502655402,0.0446909224249721,5,20,0.594,0.0685589980918785,"non_pooled"
"252","sigma","2",0.271453271089157,0.96,0.123978513816019,0.185556644137203,0.157734162083328,0.151665701181804,0.0497166758519171,5,20,0.594,0.0685589980918785,"non_pooled"
"253","sigma","3",0.117474057413723,0.93,0.188047950492994,0.295811125783327,0.247623009898742,0.238598025868156,0.0864551483297077,5,20,0.594,0.0685589980918785,"non_pooled"
"254","sigma","4",0.164013786860453,0.24,0.145156451044457,0.21926201126039,0.184858234118894,0.177409787247923,0.0566234042965888,5,20,0.594,0.0685589980918785,"non_pooled"
"255","sigma","5",0.208988614377753,0.82,0.262319442359102,0.398339613697862,0.337009525240125,0.328005463042952,0.105308839556207,5,20,0.594,0.0685589980918785,"non_pooled"
"256","mu","1",0.0240686150712825,0.45,0.020698619116933,0.0722080767362448,0.0468423704109481,0.0450249145810215,0.0424977138565528,5,20,0.548,0.0510969204433522,"partially"
"257","mu","2",-0.0504084880458386,0.44,-0.0537904529839481,0.00369734914533955,-0.0263854340127578,-0.0253618061177496,0.0427689178443859,5,20,0.548,0.0510969204433522,"partially"
"258","mu","3",0.184960124969608,0.83,0.0534788101303603,0.141987983193622,0.0991784862016927,0.0997803712709836,0.0648179437451178,5,20,0.548,0.0510969204433522,"partially"
"259","mu","4",0.0308448752722174,0.83,-0.053041566438154,0.00188712276245425,-0.025606664382294,-0.0255905551345613,0.0431162771036736,5,20,0.548,0.0510969204433522,"partially"
"260","mu","5",-0.00732917730733684,0.19,-0.0326123317618669,0.0427288978860365,0.00529471724687685,0.00615779580656956,0.0622837496670307,5,20,0.548,0.0510969204433522,"partially"
"261","lambda","1",0.576520801279649,0.33,0.523481370893664,0.830907385703448,0.6703416000829,0.67558393029449,0.188021543175267,5,20,0.58,0.177500353962224,"partially"
"262","lambda","2",0.76186449507261,0.52,0.510234285329252,0.75909661699356,0.632466834708486,0.628514020819749,0.175197983227309,5,20,0.58,0.177500353962224,"partially"
